order_id,user_id,session_id,order_ts,gross_amount,discount_amount,net_amount,payment_method,coupon_id,coupon_discount_pct,item_count,total_qty,shipping_pincode,shipping_city_tier,payment_fail_count_before_success,device_reuse_count,pincode_reuse_count,order_value_zscore_by_category,qty_outlier_flag,multi_coupon_user_flag,high_discount_flag,new_user_flag,cod_flag,refund_amount,refund_approved,rto_flag,risk_score,risk_band
o000004051,u002372,s000092977,2026-01-11 18:06:55,21028.81,500.0,20528.81,card,flash40,2.38,4,27,575139.0,unknown,0,1,27.0,0,1,1,0,0,0,0.0,0,0,28.0,Low
o000004052,u001093,s000093010,2026-01-11 15:12:15,20549.25,80.0,20469.25,card,shipfree,0.39,2,5,575699.0,unknown,0,1,18.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004053,u002664,s000093027,2026-01-11 23:23:40,3120.66,0.0,3120.66,cod,,0.0,3,5,576422.0,unknown,0,1,28.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004054,u003130,s000093043,2026-01-11 13:30:58,4579.58,0.0,4579.58,cod,,0.0,3,6,569190.0,unknown,0,1,55.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004055,u001794,s000093065,2026-01-11 03:46:32,9749.9,0.0,9749.9,card,,0.0,4,8,573634.0,unknown,0,1,22.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004056,,s000093068,2026-01-11 08:21:28,16173.9,500.0,15673.9,card,flash40,3.09,4,12,569712.0,unknown,0,0,0.0,0,1,0,0,0,0,0.0,0,0,8.0,Low
o000004057,u001724,s000093076,2026-01-11 02:51:22,1584.68,500.0,1084.68,cod,,31.55,1,2,563967.0,unknown,0,15,77.0,0,0,0,0,0,1,0.0,1,1,37.0,Medium
o000004058,u000110,s000093077,2026-01-11 00:32:09,19125.52,0.0,19125.52,netbanking,,0.0,4,9,578796.0,unknown,0,1,24.0,0,0,1,0,0,0,0.0,0,0,20.0,Low
o000004059,u002054,s000093084,2026-01-11 22:15:53,4128.98,120.0,4008.98,netbanking,cpn014,2.91,3,3,563967.0,unknown,0,1,77.0,0,0,0,0,0,0,4008.98,1,1,17.0,Low
o000004060,u002672,s000093096,2026-01-11 05:54:18,4629.25,0.0,4629.25,cod,,0.0,3,6,569190.0,unknown,0,1,55.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004061,u000868,s000093156,2026-01-12 08:12:54,5537.05,0.0,5537.05,cod,,0.0,2,3,565285.0,unknown,0,1,62.0,0,0,0,0,0,1,0.0,1,0,18.0,Low
o000004062,u000150,s000093159,2026-01-12 08:48:11,760.45,0.0,760.45,card,,0.0,1,1,578018.0,unknown,0,1,21.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004063,u000965,s000093177,2026-01-12 02:42:45,13875.14,0.0,13875.14,card,,0.0,4,11,578418.0,unknown,0,1,27.0,0,1,0,0,0,0,0.0,0,0,18.0,Low
o000004064,u002810,s000093183,2026-01-12 09:31:17,5058.07,0.0,5058.07,card,,0.0,2,4,579884.0,unknown,0,1,26.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004065,,s000093231,2026-01-12 23:49:33,345.1,0.0,427.8,wallet,,0.0,1,2,561020.0,unknown,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004066,u001320,s000093302,2026-01-12 14:24:40,3709.63,150.0,3559.63,card,flat150,4.04,3,7,575588.0,unknown,0,1,15.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004067,u001221,s000093303,2026-01-12 11:31:44,5402.44,0.0,5402.44,card,,0.0,4,8,572769.0,unknown,0,1,31.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004068,u002566,s000093315,2026-01-12 03:07:49,7984.17,0.0,7984.17,cod,,0.0,4,5,575139.0,unknown,0,1,27.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004069,u000644,s000093318,2026-01-12 19:37:51,452.17,0.0,521.24,cod,,0.0,2,3,577080.0,unknown,0,1,26.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004070,u000854,s000093319,2026-01-12 23:59:28,10788.59,0.0,10788.59,upi,,0.0,4,8,571631.0,unknown,0,1,16.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004071,u000262,s000093342,2026-01-12 02:18:13,1741.51,0.0,1741.51,cod,,0.0,1,1,565894.0,unknown,0,1,66.0,0,0,0,0,0,1,0.0,1,1,25.0,Low
o000004072,u000672,s000093447,2026-01-12 06:57:57,3478.88,150.0,3328.88,card,flat150,4.31,3,8,578018.0,unknown,0,1,21.0,0,0,1,0,0,0,0.0,0,0,20.0,Low
o000004073,u001746,s000093449,2026-01-12 13:46:19,3582.72,0.0,3582.72,card,,0.0,1,3,577545.0,unknown,0,1,21.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004074,u002920,s000093538,2026-01-12 13:10:25,5331.67,0.0,5331.67,cod,,0.0,4,7,565894.0,unknown,0,10,66.0,0,0,0,0,0,1,0.0,1,1,37.0,Medium
o000004075,u001878,s000093555,2026-01-12 02:43:00,10328.7,0.0,10328.7,card,,0.0,3,7,568375.0,unknown,0,1,59.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004076,,s000093587,2026-01-12 16:57:16,5166.81,0.0,5166.81,card,,0.0,3,6,569801.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004077,,s000093589,2026-01-12 01:29:44,6254.49,0.0,6254.49,upi,,0.0,4,6,567575.0,unknown,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004078,u000023,s000093595,2026-01-12 17:34:35,9320.8,0.0,9320.8,upi,,0.0,4,10,573709.0,unknown,1,1,35.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004079,,s000093616,2026-01-12 06:44:52,9210.04,120.0,9090.04,cod,cpn014,1.3,3,5,563729.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,1,1,15.0,Low
o000004080,u001135,s000093620,2026-01-12 16:09:21,1047.21,0.0,1047.21,wallet,,0.0,2,2,577970.0,unknown,0,1,28.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004081,u001921,s000093703,2026-01-12 01:15:35,3873.51,0.0,3873.51,card,,0.0,2,6,563967.0,unknown,0,1,77.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004082,,s000093718,2026-01-12 19:37:21,3667.39,0.0,3667.39,upi,,0.0,2,4,561294.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004083,u000094,s000093734,2026-01-13 04:29:29,2166.51,0.0,2166.51,card,,0.0,2,2,574252.0,unknown,0,1,29.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004084,,s000093853,2026-01-13 13:07:26,1348.66,0.0,1348.66,cod,,0.0,1,2,564280.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,0,0,8.0,Low
o000004085,u002907,s000093854,2026-01-13 06:04:10,7274.48,0.0,7274.48,card,,0.0,4,7,569539.0,unknown,2,1,76.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000004086,u000376,s000093865,2026-01-13 19:49:21,3441.54,0.0,3441.54,card,,0.0,2,2,563967.0,unknown,2,1,77.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000004087,u001003,s000093868,2026-01-13 04:51:23,16307.61,0.0,16307.61,cod,,0.0,3,7,577522.0,unknown,0,1,36.0,0,0,0,0,0,1,0.0,1,1,25.0,Low
o000004088,u003117,s000093908,2026-01-13 16:48:02,3527.85,0.0,3527.85,cod,,0.0,3,4,579260.0,unknown,0,1,36.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004089,u001481,s000093935,2026-01-13 21:03:16,792.97,80.0,712.97,cod,shipfree,10.09,2,2,568518.0,unknown,0,1,74.0,0,0,1,0,0,1,0.0,0,0,28.0,Low
o000004090,,s000093936,2026-01-13 14:31:24,2553.47,0.0,2553.47,card,,0.0,2,4,565207.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004091,u000019,s000094017,2026-01-13 00:36:49,8384.44,150.0,8234.44,card,flat150,1.79,4,8,575139.0,unknown,1,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004092,u000138,s000094022,2026-01-13 13:52:17,6854.82,0.0,6854.82,card,,0.0,4,8,569539.0,unknown,0,1,76.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004093,u002304,s000094027,2026-01-13 14:15:39,431.33,0.0,511.64,card,,0.0,2,4,577522.0,unknown,0,1,36.0,0,0,0,0,1,0,0.0,0,0,18.0,Low
o000004094,u002493,s000094033,2026-01-13 05:35:07,22684.91,0.0,22684.91,card,,0.0,3,8,577522.0,unknown,1,1,36.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004095,u000732,s000094082,2026-01-13 01:13:15,2914.19,0.0,2914.19,upi,,0.0,3,4,578600.0,unknown,0,1,25.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004096,,s000094094,2026-01-13 01:14:08,1969.3,0.0,1969.3,card,,0.0,3,5,568959.0,unknown,2,0,0.0,0,0,0,0,0,0,0.0,0,0,15.0,Low
o000004097,,s000094120,2026-01-13 18:57:57,6003.6,0.0,6003.6,netbanking,,0.0,1,3,568959.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004098,u001391,s000094184,2026-01-13 20:36:27,1943.01,0.0,1943.01,card,,0.0,2,3,578963.0,unknown,1,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004099,u001420,s000094190,2026-01-13 19:13:58,1190.04,0.0,1190.04,cod,,0.0,2,4,,unknown,0,1,1.0,0,0,0,0,0,1,0.0,0,0,8.0,Low
o000004100,,s000094204,2026-01-13 09:07:17,21021.93,0.0,21021.93,upi,,0.0,1,3,562595.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004101,u000921,s000094205,2026-01-13 14:20:25,112.35,0.0,195.74,card,,0.0,1,1,568518.0,unknown,0,1,74.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004102,u003112,s000094214,2026-01-13 04:44:30,1169.26,0.0,1169.26,upi,,0.0,2,2,569190.0,unknown,1,1,55.0,0,0,0,0,0,0,1169.26,1,1,17.0,Low
o000004103,,s000094218,2026-01-13 17:29:51,15091.31,0.0,15091.31,card,,0.0,4,10,566887.0,unknown,2,0,0.0,0,0,0,0,0,0,0.0,0,0,15.0,Low
o000004104,u001573,s000094219,2026-01-14 00:02:07,2454.64,0.0,2454.64,cod,,0.0,4,4,575438.0,unknown,0,1,18.0,0,0,0,0,0,1,0.0,1,1,25.0,Low
o000004105,u000981,s000094253,2026-01-13 08:49:08,141.21,0.0,195.29,netbanking,,0.0,1,1,575692.0,unknown,0,1,21.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004106,u002700,s000094277,2026-01-13 23:08:41,2665.7,150.0,2515.7,netbanking,cpn008,5.63,1,2,578963.0,unknown,1,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004107,u000839,s000094278,2026-01-13 00:49:09,8100.28,0.0,8100.28,upi,,0.0,2,3,579266.0,unknown,2,1,23.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000004108,u001274,s000094311,2026-01-13 09:22:57,11509.99,0.0,11509.99,card,,0.0,4,7,563966.0,unknown,0,1,63.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004109,u001806,s000094322,2026-01-13 10:12:09,4545.25,0.0,4545.25,netbanking,,0.0,4,6,568375.0,unknown,0,1,59.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004110,u001467,s000094325,2026-01-13 03:12:01,648.85,80.0,568.85,upi,shipfree,12.33,1,1,,unknown,0,1,1.0,0,0,0,0,0,0,568.85,1,1,7.0,Low
o000004111,u001400,s000094337,2026-01-13 07:22:24,12299.64,0.0,12299.64,card,,0.0,4,12,569190.0,unknown,0,1,55.0,0,1,0,0,0,0,0.0,0,0,18.0,Low
o000004112,,s000094349,2026-01-13 14:28:15,950.48,0.0,950.48,upi,,0.0,2,4,565437.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004113,u000130,s000094351,2026-01-13 03:47:07,6599.71,0.0,6599.71,card,,0.0,2,3,579884.0,unknown,1,1,26.0,0,0,0,0,0,0,4655.07,1,0,10.0,Low
o000004114,u002983,s000094353,2026-01-13 03:08:33,7081.47,0.0,7081.47,card,,0.0,1,3,577934.0,unknown,1,1,27.0,0,0,0,0,1,0,0.0,0,0,18.0,Low
o000004115,u000650,s000094361,2026-01-14 20:19:59,403.13,0.0,492.71,upi,,0.0,2,3,579501.0,unknown,0,1,23.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004116,u000134,s000094437,2026-01-14 16:30:23,2364.7,0.0,2364.7,cod,,0.0,2,4,576422.0,unknown,0,1,28.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004117,u001431,s000094454,2026-01-14 20:11:09,10271.85,0.0,10271.85,netbanking,,0.0,2,6,568518.0,unknown,1,1,74.0,0,0,0,0,0,0,9330.68,1,0,10.0,Low
o000004118,u001416,s000094502,2026-01-14 05:40:41,1729.38,0.0,1729.38,upi,,0.0,1,3,578796.0,unknown,1,1,24.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004119,u001791,s000094503,2026-01-14 12:24:22,4865.66,0.0,4865.66,card,,0.0,2,4,575661.0,unknown,2,1,25.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000004120,u001910,s000094507,2026-01-14 09:31:29,19186.32,0.0,19186.32,card,,0.0,2,3,573634.0,unknown,0,1,22.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004121,u002771,s000094508,2026-01-14 04:08:12,2754.52,0.0,2754.52,card,,0.0,3,5,579260.0,unknown,0,1,36.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004122,u001314,s000094517,2026-01-14 05:58:12,23829.56,0.0,23829.56,card,,0.0,3,4,575842.0,unknown,0,1,31.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004123,u001072,s000094549,2026-01-14 13:09:09,6681.53,0.0,6681.53,cod,,0.0,3,8,577899.0,unknown,0,1,24.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004124,u002015,s000094578,2026-01-14 15:16:07,8839.62,0.0,8839.62,upi,,0.0,1,3,569190.0,unknown,2,1,55.0,0,0,0,0,0,0,8498.49,1,0,25.0,Low
o000004125,u001219,s000094604,2026-01-14 02:09:27,1859.24,0.0,1859.24,upi,,0.0,1,2,577934.0,unknown,1,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004126,,s000094610,2026-01-14 13:09:54,5813.56,80.0,5733.56,netbanking,shipfree,1.38,4,10,566170.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004127,u001798,s000094619,2026-01-14 08:18:28,5064.72,0.0,5064.72,cod,,0.0,2,2,575614.0,unknown,0,1,20.0,0,0,1,0,0,1,0.0,0,0,28.0,Low
o000004128,u002365,s000094632,2026-01-14 21:21:34,4025.84,0.0,4025.84,upi,,0.0,3,5,572788.0,unknown,0,1,19.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004129,u000924,s000094652,2026-01-14 12:25:13,28683.06,0.0,28683.06,netbanking,,0.0,3,6,578018.0,unknown,1,1,21.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004130,u000648,s000094659,2026-01-14 15:36:50,6152.57,0.0,6152.57,upi,,0.0,2,4,572901.0,unknown,0,1,18.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004131,u000353,s000094695,2026-01-14 19:06:06,14227.65,0.0,14227.65,card,,0.0,4,8,569539.0,unknown,0,1,76.0,0,0,0,0,1,0,0.0,0,0,18.0,Low
o000004132,u001605,s000094733,2026-01-14 11:13:25,25351.35,0.0,25351.35,cod,,0.0,3,6,563966.0,unknown,0,1,63.0,0,0,0,0,0,1,0.0,1,1,25.0,Low
o000004133,u000052,s000094740,2026-01-14 05:56:56,9115.86,0.0,9115.86,cod,,0.0,4,10,574081.0,unknown,0,1,28.0,0,0,1,0,0,1,0.0,0,0,28.0,Low
o000004134,u000597,s000094742,2026-01-14 03:48:54,3859.13,0.0,3859.13,upi,,0.0,4,8,577545.0,unknown,1,1,21.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004135,u003143,s000094846,2026-01-14 20:17:08,6657.11,0.0,6657.11,upi,,0.0,4,8,577522.0,unknown,0,1,36.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004136,,s000094860,2026-01-14 14:02:08,20742.38,0.0,20742.38,card,,0.0,3,6,564870.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004137,u002944,s000094873,2026-01-14 04:28:13,810.02,0.0,810.02,cod,,0.0,1,2,573709.0,unknown,0,1,35.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004138,u002144,s000094899,2026-01-14 16:19:20,11829.46,0.0,11829.46,cod,,0.0,4,11,574573.0,unknown,0,1,20.0,0,1,0,0,0,1,0.0,0,0,26.0,Low
o000004139,,s000094936,2026-01-15 00:18:31,3934.13,0.0,3934.13,card,,0.0,2,4,563539.0,unknown,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004140,u001688,s000094964,2026-01-15 14:26:16,15002.1,0.0,15002.1,cod,,0.0,2,6,575842.0,unknown,0,1,31.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004141,u001377,s000094965,2026-01-15 18:29:24,6370.2,300.0,6070.2,cod,cpn010,4.71,4,9,568518.0,unknown,0,1,74.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004142,u002305,s000094985,2026-01-15 18:50:44,12345.83,0.0,12345.83,card,,0.0,4,9,572149.0,unknown,0,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004143,u002824,s000095016,2026-01-15 18:06:39,240.34,0.0,286.4,card,,0.0,1,2,577970.0,unknown,5,1,28.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000004144,u000999,s000095021,2026-01-15 11:17:31,2869.23,0.0,2869.23,card,,0.0,2,4,577742.0,unknown,0,1,28.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004145,u000312,s000095025,2026-01-15 04:13:09,2709.22,150.0,2559.22,upi,cpn008,5.54,2,3,568518.0,unknown,0,1,74.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004146,,s000095034,2026-01-15 17:03:14,5007.79,0.0,5007.79,upi,,0.0,4,7,563539.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004147,u003181,s000095039,2026-01-15 21:16:15,7264.08,0.0,7264.08,upi,,0.0,3,8,575699.0,unknown,0,1,18.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004148,u003077,s000095049,2026-01-15 01:08:35,12201.05,0.0,12201.05,cod,,0.0,4,6,565285.0,unknown,0,1,62.0,0,0,0,0,0,1,0.0,1,0,18.0,Low
o000004149,u002755,s000095061,2026-01-15 18:19:52,4179.6,0.0,4179.6,cod,,0.0,3,3,575674.0,unknown,0,1,23.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004150,,s000095091,2026-01-15 03:46:58,600.9,80.0,520.9,upi,shipfree,13.31,1,3,562144.0,unknown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004151,u002494,s000095098,2026-01-15 14:56:14,3542.62,0.0,3542.62,cod,,0.0,2,4,575674.0,unknown,0,1,23.0,0,0,0,0,1,1,0.0,0,0,26.0,Low
o000004152,u002607,s000095104,2026-01-15 18:35:04,4041.36,500.0,3541.36,cod,flash40,12.37,1,3,574441.0,unknown,0,1,21.0,0,0,1,0,0,1,0.0,0,0,28.0,Low
o000004153,u002565,s000095107,2026-01-15 19:03:30,229.8,0.0,287.29,netbanking,,0.0,1,1,579884.0,unknown,0,1,26.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004154,u002218,s000095112,2026-01-15 18:47:54,4664.73,0.0,4664.73,card,,0.0,3,5,571647.0,unknown,0,1,26.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004155,u001829,s000095133,2026-01-15 09:28:13,12921.47,150.0,12771.47,card,cpn008,1.16,4,11,574621.0,unknown,0,1,18.0,0,1,0,0,0,0,0.0,0,0,18.0,Low
o000004156,u000616,s000095136,2026-01-15 00:41:37,4572.45,0.0,4572.45,upi,,0.0,2,3,574573.0,unknown,0,1,20.0,0,0,0,0,0,0,0.0,0,1,17.0,Low
o000004157,u001612,s000095165,2026-01-15 00:05:16,734.46,0.0,734.46,card,,0.0,1,3,578018.0,unknown,0,1,21.0,0,0,0,0,0,0,0.0,0,1,17.0,Low
o000004158,,s000095166,2026-01-15 10:41:28,8551.44,0.0,8551.44,cod,,0.0,3,7,562081.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,0,1,15.0,Low
o000004159,,s000095170,2026-01-15 06:50:56,182.12,0.0,238.38,cod,,0.0,1,2,566531.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,0,0,8.0,Low
o000004160,u000194,s000095174,2026-01-15 19:00:45,880.1,0.0,880.1,card,,0.0,1,1,578418.0,unknown,1,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004161,u001950,s000095285,2026-01-15 07:29:59,2117.88,120.0,1997.88,card,cpn014,5.67,4,7,572163.0,unknown,0,1,29.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004162,u002313,s000095293,2026-01-15 15:52:18,8049.65,0.0,8049.65,card,,0.0,2,5,568375.0,unknown,4,1,59.0,0,0,0,0,0,0,0.0,0,0,25.0,Low
o000004163,u003154,s000095321,2026-01-15 12:09:58,586.86,0.0,586.86,netbanking,,0.0,1,2,578600.0,unknown,0,1,25.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004164,,s000095323,2026-01-15 08:21:35,2420.4,0.0,2420.4,card,,0.0,3,4,569889.0,unknown,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004165,u002655,s000095360,2026-01-15 07:37:14,3059.63,0.0,3059.63,card,,0.0,4,6,575842.0,unknown,0,1,31.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004166,,s000095382,2026-01-15 03:48:01,1085.7,108.57,977.13,card,groc10,10.0,1,3,565253.0,unknown,2,0,0.0,0,0,0,0,0,0,0.0,0,0,15.0,Low
o000004167,u000666,s000095392,2026-01-15 12:16:14,9157.1,0.0,9157.1,card,,0.0,4,8,563966.0,unknown,0,1,63.0,0,0,0,0,0,0,9157.1,1,1,17.0,Low
o000004168,u003029,s000095417,2026-01-15 06:36:44,4483.7,0.0,4483.7,cod,,0.0,3,6,563967.0,unknown,0,1,77.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004169,u002213,s000095427,2026-01-15 15:29:23,4995.1,120.0,4875.1,cod,cpn014,2.4,3,6,563967.0,unknown,0,1,77.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004170,u000168,s000095486,2026-01-15 12:05:28,9922.71,0.0,9922.71,upi,,0.0,3,5,576088.0,unknown,1,1,25.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004171,u000089,s000095540,2026-01-16 12:49:02,228.93,0.0,268.73,card,,0.0,1,1,563967.0,unknown,3,1,77.0,0,0,0,0,1,0,0.0,0,0,33.0,Low
o000004172,u002796,s000095544,2026-01-16 02:02:06,1260.1,120.0,1140.1,cod,cpn014,9.52,1,2,569539.0,unknown,0,1,76.0,0,0,1,0,0,1,0.0,0,1,35.0,Medium
o000004173,u000099,s000095588,2026-01-16 01:28:33,5866.92,0.0,5866.92,card,,0.0,3,9,568518.0,unknown,2,1,74.0,0,0,0,0,0,0,4601.29,1,0,25.0,Low
o000004174,u002678,s000095635,2026-01-16 08:41:23,18801.79,0.0,18801.79,card,,0.0,4,10,574573.0,unknown,0,1,20.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004175,,s000095638,2026-01-16 15:48:52,6404.62,0.0,6404.62,cod,,0.0,2,5,564752.0,unknown,0,0,0.0,0,0,0,0,0,1,0.0,0,0,8.0,Low
o000004176,u002770,s000095694,2026-01-16 22:27:35,31469.53,0.0,31469.53,upi,,0.0,4,9,577742.0,unknown,0,1,28.0,0,0,0,0,0,0,25098.17,1,0,10.0,Low
o000004177,u001194,s000095709,2026-01-16 14:25:55,714.92,0.0,714.92,wallet,,0.0,2,3,575139.0,unknown,1,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004178,u002646,s000095715,2026-01-16 14:04:50,3716.58,0.0,3716.58,netbanking,,0.0,4,8,576422.0,unknown,0,1,28.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004179,,s000095736,2026-01-16 09:23:47,3002.82,0.0,3002.82,upi,,0.0,1,2,562463.0,unknown,0,0,0.0,0,0,0,0,0,0,3002.82,1,1,7.0,Low
o000004180,u001143,s000095751,2026-01-16 03:25:43,2740.94,0.0,2740.94,netbanking,,0.0,2,4,573634.0,unknown,0,1,22.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004181,u002053,s000095754,2026-01-16 04:11:30,12814.1,0.0,12814.1,cod,,0.0,2,4,563967.0,unknown,0,1,77.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004182,u000418,s000095763,2026-01-16 07:00:33,7530.57,0.0,7530.57,cod,,0.0,4,9,579609.0,unknown,0,1,27.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004183,u000179,s000095785,2026-01-16 21:00:10,5828.79,0.0,5828.79,cod,,0.0,2,6,572149.0,unknown,0,1,27.0,0,0,0,0,0,1,0.0,1,0,18.0,Low
o000004184,u000142,s000095817,2026-01-16 08:57:34,4620.35,0.0,4620.35,upi,,0.0,4,8,575439.0,unknown,0,1,28.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004185,u002575,s000095824,2026-01-16 11:02:28,600.81,0.0,600.81,card,,0.0,2,3,568518.0,unknown,0,1,74.0,0,0,0,0,0,0,0.0,0,1,17.0,Low
o000004186,u001000,s000095827,2026-01-16 14:01:18,3913.94,0.0,3913.94,upi,,0.0,2,5,565894.0,unknown,0,1,66.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004187,u002992,s000095841,2026-01-16 06:10:32,12126.82,500.0,11626.82,card,flash40,4.12,4,7,568518.0,unknown,0,1,74.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004188,,s000095849,2026-01-16 22:28:27,9350.58,0.0,9350.58,card,,0.0,1,3,562673.0,unknown,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,Low
o000004189,u000214,s000095914,2026-01-16 04:25:54,5518.88,0.0,5518.88,cod,,0.0,4,7,576334.0,unknown,0,1,19.0,0,0,0,0,0,1,0.0,0,0,18.0,Low
o000004190,u000974,s000095915,2026-01-16 18:57:31,8947.87,80.0,8867.87,card,shipfree,0.89,4,9,565894.0,unknown,0,1,66.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004191,u000744,s000095930,2026-01-16 03:33:56,5470.42,0.0,5470.42,card,,0.0,3,6,572769.0,unknown,1,1,31.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
o000004192,u001756,s000095962,2026-01-16 14:45:44,6192.41,120.0,6072.41,card,cpn014,1.94,4,7,578418.0,unknown,1,1,27.0,0,0,0,0,0,0,0.0,0,0,10.0,Low
